Statement date,Statement ID,Payment ID,Status,Currency,Type,Order/adjustment ID,SKU ID,Quantity,Product name,SKU name,Order created date,Order shipment date,Order delivery date,Total settlement amount,Net sales,Gross sales,Gross sales refund,Seller discount,Seller discount refund,Shipping,TikTok Shop shipping fee,Fulfilled by TikTok Shop shipping fee,Signature confirmation service fee,Shipping insurance fee,Customer-paid shipping fee,Customer-paid shipping fee refund,TikTok Shop shipping incentive,TikTok Shop shipping incentive refund,Shipping fee subsidy,Return shipping fee,FBT fulfillment fee,Customer shipping fee offset,Shipping fee discount,Return shipping label fee,FBT fulfillment fee reimbursement,Return shipping fee (paid by customers),Return shipping fee reimbursement,Fees,Transaction fee,Referral fee,Refund administration fee,Affiliate Commission,Affiliate partner commission,Affiliate Shop Ads commission,TikTok Shop Partner commission,Co-funded promotion (seller-funded),Smart Promotion fee tax,Co-funded creator bonus,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,Campaign service fee,Campaign resource fee,Sales tax on referral fees,Smart Promotion fee,Adjustment amount,Adjustment reason,Related order ID  ,Unnamed: 59,Customer payment,Customer refund,Seller co-funded voucher discount,Seller co-funded voucher discount refund,Platform discounts,Platform discounts refund,Platform co-funded voucher discounts,Platform co-funded voucher discounts refund,Ads referral fee discount,Sales tax payment,Sales tax refund,Retail delivery fee payment,Retail delivery fee refund,Customer-paid shipping fee before discounts,Seller shipping fee discount,TikTok Shop shipping fee discount to customer,Mode of TikTok Shop shipping fee discount to customer,Return shipping fee (paid by customers).1,Estimated chargeable package weight,Chargeable package weight,FBT Chargeable goods weight,Collection methods,Delivery option,Signature confirmation service fee type
2025/12/25,7587458027469489933,3468488440296935537,Paid,USD,Order,577224364804969377,1731803116475420785,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Candy Apple Red",2025/12/13,2025/12/18,2025/12/20,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577224364804969377,,20.77,0.0,0,0,0.0,0.0,0,0,0,-1.18,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/25,7587458027469489933,3468488440296935537,Paid,USD,Order,577218960592900916,1731803116475158641,4,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Candy Apple Red",2025/12/09,2025/12/18,2025/12/20,54.23,57.69,112.0,0.0,-54.31,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-3.46,0,-3.46,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577218960592900916,,62.19,0.0,0,0,0.0,0.0,0,0,0,-4.5,0.0,0.0,0,0.0,0.0,0,/,0,364.0,0.0,/,/,/,/
2025/12/25,7587458027469489933,3468488440296935537,Paid,USD,Order,577218927349830333,1729429023533011057,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"2X/3X, Polka Dot",2025/12/09,2025/12/18,2025/12/20,21.06,22.4,28.0,0.0,-5.6,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.34,0,-1.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577218927349830333,,23.75,0.0,0,0,0.0,0.0,0,0,0,-1.35,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/25,7587458027469489933,3468488440296935537,Paid,USD,Order,577218493009793432,1731803116475486321,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Candy Apple Red",2025/12/08,2025/12/18,2025/12/20,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577218493009793432,,19.59,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/25,7587458027469489933,3468488440296935537,Paid,USD,Order,577218336339759464,1729385494227292273,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"2X/3X, Black Licorice",2025/12/08,2025/12/18,/,-0.23,0.0,28.0,-28.0,-8.96,8.96,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-0.23,0,0.0,-0.23,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577218336339759464,,10.41,-10.41,0,0,9.52,-9.52,0,0,0,-0.89,0.89,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/25,7587458027469489933,3468488440296935537,Paid,USD,Order,577216938359296144,1731803116475355249,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"2X/3X, Candy Apple Red",2025/12/07,2025/12/17,2025/12/20,18.12,19.49,28.0,0.0,-8.51,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.37,0,-1.17,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,/,577216938359296144,,20.66,0.0,0,0,0.0,0.0,0,0,0,-1.17,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/25,7587458027469489933,3468488440296935537,Paid,USD,Order,577216938359296144,1729385494227292273,2,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"2X/3X, Black Licorice",2025/12/07,2025/12/17,2025/12/20,32.44,34.87,56.0,0.0,-21.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-2.43,0,-2.09,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.34,0,0,0,0,/,577216938359296144,,36.96,0.0,0,0,0.0,0.0,0,0,0,-2.09,0.0,0.0,0,0.0,0.0,0,/,0,182.0,0.0,/,/,/,/
2025/12/24,7587152422049498894,3468449692472479857,Paid,USD,Order,577223849007551192,1731803116475224177,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"1X/2X, Candy Apple Red",2025/12/12,2025/12/17,2025/12/19,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577223849007551192,,20.77,0.0,0,0,0.0,0.0,0,0,0,-1.18,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/23,7586798166844458765,3468407246623903857,Paid,USD,Order,577218200484090654,1731803116475420785,2,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Candy Apple Red",2025/12/08,2025/12/11,2025/12/18,29.46,31.34,56.0,0.0,-24.66,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.88,0,-1.88,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577218200484090654,,17.6,0.0,0,0,15.0,0.0,0,0,0,-1.26,0.0,0.0,0,0.0,0.0,0,/,0,182.0,0.0,/,/,/,/
2025/12/22,7586373459391973133,3468364193875398769,Paid,USD,Order,577217195388473516,1731803116475158641,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Candy Apple Red",2025/12/08,2025/12/10,2025/12/17,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577217195388473516,,21.51,0.0,0,0,0.0,0.0,0,0,0,-1.92,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/22,7586373459391973133,3468364193875398769,Paid,USD,Order,577216136453919243,1731803116475486321,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Candy Apple Red",2025/12/07,2025/12/10,2025/12/17,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577216136453919243,,10.69,0.0,0,0,9.8,0.0,0,0,0,-0.9,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/22,7586373459391973133,3468364193875398769,Paid,USD,Order,577215910804754604,1731803116475158641,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Candy Apple Red",2025/12/07,2025/12/10,2025/12/17,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577215910804754604,,14.79,0.0,0,0,5.88,0.0,0,0,0,-1.08,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/22,7586373459391973133,3468364193875398769,Paid,USD,Order,577215233756336978,1729385494227423345,2,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/12/06,2025/12/08,2025/12/17,36.83,39.18,56.0,0.0,-16.82,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-2.35,0,-2.35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577215233756336978,,42.81,0.0,0,0,0.0,0.0,0,0,0,-3.63,0.0,0.0,0,0.0,0.0,0,/,0,182.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577217889727254816,1731803116475486321,5,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Candy Apple Red",2025/12/08,2025/12/11,2025/12/16,64.26,68.36,140.0,0.0,-71.64,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-4.1,0,-4.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577217889727254816,,58.35,0.0,0,0,15.0,0.0,0,0,0,-4.99,0.0,0.0,0,0.0,0.0,0,/,0,455.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577217181387362364,1731803116475224177,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"1X/2X, Candy Apple Red",2025/12/08,2025/12/10,2025/12/16,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577217181387362364,,21.12,0.0,0,0,0.0,0.0,0,0,0,-1.53,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577217149127398343,1731803116475486321,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Candy Apple Red",2025/12/08,2025/12/10,2025/12/16,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577217149127398343,,21.66,0.0,0,0,0.0,0.0,0,0,0,-2.07,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577216668910064347,1729385494227423345,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/12/07,2025/12/10,2025/12/16,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577216668910064347,,10.74,0.0,0,0,9.8,0.0,0,0,0,-0.95,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577216390516544061,1731803116475224177,3,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"1X/2X, Candy Apple Red",2025/12/07,2025/12/09,2025/12/16,50.54,53.77,84.0,0.0,-30.23,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-3.23,0,-3.23,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577216390516544061,,51.6,0.0,0,0,5.88,0.0,0,0,0,-3.71,0.0,0.0,0,0.0,0.0,0,/,0,273.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577216006084268366,1729385494227423345,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/12/07,2025/12/10,2025/12/15,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577216006084268366,,21.24,0.0,0,0,0.0,0.0,0,0,0,-1.65,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577215997658371068,1729385494227423345,2,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/12/07,2025/12/09,2025/12/16,29.46,31.34,56.0,0.0,-24.66,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.88,0,-1.88,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577215997658371068,,33.22,0.0,0,0,0.0,0.0,0,0,0,-1.88,0.0,0.0,0,0.0,0.0,0,/,0,182.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577215783676121767,1729385494227423345,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/12/07,2025/12/08,2025/12/15,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577215783676121767,,10.55,0.0,0,0,9.8,0.0,0,0,0,-0.76,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577215281033220827,1729385494227423345,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/12/06,2025/12/08,2025/12/15,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577215281033220827,,10.74,0.0,0,0,9.8,0.0,0,0,0,-0.95,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577214452783550522,1729385494227423345,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/12/06,2025/12/09,2025/12/16,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577214452783550522,,19.33,0.0,0,0,1.96,0.0,0,0,0,-1.7,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/21,7585732903603111694,3468334208018518129,Paid,USD,Order,577194869337854473,1729385494227423345,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/11/24,2025/11/26,2025/12/03,16.65,17.9,28.0,0.0,-10.1,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.25,0,-1.07,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.18,0,0,0,0,/,577194869337854473,,19.28,0.0,0,0,0.0,0.0,0,0,0,-1.38,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
2025/12/20,7585657669332043575,3468290935440314481,Paid,USD,Order,577217125205250186,1731803116475420785,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Candy Apple Red",2025/12/08,2025/12/08,2025/12/15,18.41,19.59,28.0,0.0,-8.41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,-1.18,0,-1.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577217125205250186,,15.04,0.0,0,0,5.88,0.0,0,0,0,-1.33,0.0,0.0,0,0.0,0.0,0,/,0,91.0,0.0,/,/,/,/
