Shop Cherri LLC Financing Scenario
Agreement Amount: ,"$6,500.00"
Principal Repayment Rate: ,17.0%
Fee Repayment Rate: ,2.89%
Period Start: ,2025-09-15,Period end: ,2025-09-21
Total Sales in Period,"$1,423.15"
Principal Payment (17.0% of retail sales),$241.94
Fee (2.89% of retail sales),$41.13
""
Store,Purchased At (UTC),Order Id,Line Item Id,SKU,Product,Net Price,Principal Repayment Rate,Principal Payment
shop-cherri.myshopify.com,2025-09-20 18:17:56 UTC,gid://shopify/Order/6100678901796,gid://shopify/LineItem/15838977654820,BASE,Order Protection - BASE,$0.98,17.0%,$0.17
shop-cherri.myshopify.com,2025-09-20 18:17:56 UTC,gid://shopify/Order/6100678901796,gid://shopify/LineItem/15838977687588,GST0223S,"G-String - M/L / Strawberry Pink,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-20 18:42:15 UTC,gid://shopify/Order/6100735524900,gid://shopify/LineItem/15839267389476,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$25.21,17.0%,$4.29
shop-cherri.myshopify.com,2025-09-20 18:42:15 UTC,gid://shopify/Order/6100735524900,gid://shopify/LineItem/15839267422244,LRL02202L,"Bikini Brief - S/M / Black Licorice,",$25.21,17.0%,$4.29
shop-cherri.myshopify.com,2025-09-20 18:42:15 UTC,gid://shopify/Order/6100735524900,gid://shopify/LineItem/15839267356708,TIER10,Order Protection - TIER10,$2.29,17.0%,$0.39
shop-cherri.myshopify.com,2025-09-20 19:19:47 UTC,gid://shopify/Order/6100823932964,gid://shopify/LineItem/15839708872740,BASE,Order Protection - BASE,$0.98,17.0%,$0.17
shop-cherri.myshopify.com,2025-09-20 19:19:47 UTC,gid://shopify/Order/6100823932964,gid://shopify/LineItem/15839708905508,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-20 20:45:40 UTC,gid://shopify/Order/6101036236836,gid://shopify/LineItem/15840787562532,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-09-20 20:45:40 UTC,gid://shopify/Order/6101036236836,gid://shopify/LineItem/15840787529764,TIER5,Order Protection - TIER5,$1.48,17.0%,$0.25
shop-cherri.myshopify.com,2025-09-20 20:45:40 UTC,gid://shopify/Order/6101036236836,gid://shopify/LineItem/15840787595300,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$71.42,17.0%,$12.14
shop-cherri.myshopify.com,2025-09-21 00:53:50 UTC,gid://shopify/Order/6101553676324,gid://shopify/LineItem/15843365453860,BASE,Order Protection - BASE,$0.98,17.0%,$0.17
shop-cherri.myshopify.com,2025-09-21 00:53:50 UTC,gid://shopify/Order/6101553676324,gid://shopify/LineItem/15843365486628,LRL02202L,"Bikini Brief - S/M / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-21 02:12:29 UTC,gid://shopify/Order/6101626552356,gid://shopify/LineItem/15843657416740,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$50.42,17.0%,$8.57
shop-cherri.myshopify.com,2025-09-21 02:12:29 UTC,gid://shopify/Order/6101626552356,gid://shopify/LineItem/15843657383972,TIER20,Order Protection - TIER20,$3.74,17.0%,$0.64
shop-cherri.myshopify.com,2025-09-21 02:42:04 UTC,gid://shopify/Order/6101640642596,gid://shopify/LineItem/15843689955364,LRL02202L,"Bikini Brief - S/M / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-21 02:42:04 UTC,gid://shopify/Order/6101640642596,gid://shopify/LineItem/15843689889828,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-21 02:42:04 UTC,gid://shopify/Order/6101640642596,gid://shopify/LineItem/15843689922596,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-21 02:42:04 UTC,gid://shopify/Order/6101640642596,gid://shopify/LineItem/15843689857060,TIER10,Order Protection - TIER10,$2.55,17.0%,$0.43
shop-cherri.myshopify.com,2025-09-21 03:17:13 UTC,gid://shopify/Order/6101654568996,gid://shopify/LineItem/15843718922276,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$238.01,17.0%,$40.46
shop-cherri.myshopify.com,2025-09-21 03:17:13 UTC,gid://shopify/Order/6101654568996,gid://shopify/LineItem/15843718889508,TIER45,Order Protection - TIER45,$7.09,17.0%,$1.21
