Shop Cherri LLC Financing Scenario
Agreement Amount: ,"$6,500.00"
Principal Repayment Rate: ,17.0%
Fee Repayment Rate: ,2.89%
Period Start: ,2025-11-17,Period end: ,2025-11-23
Total Sales in Period,"$6,900.76"
Principal Payment (17.0% of retail sales),"$1,173.13"
Fee (2.89% of retail sales),$199.43
""
Store,Purchased At (UTC),Order Id,Line Item Id,SKU,Product,Net Price,Principal Repayment Rate,Principal Payment
shop-cherri.myshopify.com,2025-11-17 18:24:46 UTC,gid://shopify/Order/6232130388004,gid://shopify/LineItem/16249004884004,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$12.32,17.0%,$2.09
shop-cherri.myshopify.com,2025-11-17 18:24:46 UTC,gid://shopify/Order/6232130388004,gid://shopify/LineItem/16249004851236,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$12.31,17.0%,$2.09
shop-cherri.myshopify.com,2025-11-17 19:36:24 UTC,gid://shopify/Order/6232238161956,gid://shopify/LineItem/16249355173924,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-17 19:40:36 UTC,gid://shopify/Order/6232244191268,gid://shopify/LineItem/16249375490084,3PLRL02201SF,"3 Pack Bikini Briefs - Spring Fling - XS/S / Spring Fling,",$51.00,17.0%,$8.67
shop-cherri.myshopify.com,2025-11-17 21:52:38 UTC,gid://shopify/Order/6232423989284,gid://shopify/LineItem/16249964331044,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$13.42,17.0%,$2.28
shop-cherri.myshopify.com,2025-11-17 22:49:08 UTC,gid://shopify/Order/6232495521828,gid://shopify/LineItem/16250204684324,TIER10,Order Protection - TIER10,$2.55,17.0%,$0.43
shop-cherri.myshopify.com,2025-11-17 22:49:08 UTC,gid://shopify/Order/6232495521828,gid://shopify/LineItem/16250204651556,MTBP0211R,"Mid-Rise Thong - 1X/2X / Red Candy Apple,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-17 22:49:08 UTC,gid://shopify/Order/6232495521828,gid://shopify/LineItem/16250204749860,MTBP0211L,"Mid-Rise Thong - 1X/2X / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-17 22:49:08 UTC,gid://shopify/Order/6232495521828,gid://shopify/LineItem/16250204717092,MTBP0211B,"Mid-Rise Thong - 1X/2X / Blueberry,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-18 00:26:11 UTC,gid://shopify/Order/6232618401828,gid://shopify/LineItem/16250612744228,TIER25,Order Protection - TIER25,$5.00,17.0%,$0.85
shop-cherri.myshopify.com,2025-11-18 00:26:11 UTC,gid://shopify/Order/6232618401828,gid://shopify/LineItem/16250612776996,MTBP0212L,"Mid-Rise Thong - 2X/3X / Black Licorice,",$168.00,17.0%,$28.56
shop-cherri.myshopify.com,2025-11-18 00:34:27 UTC,gid://shopify/Order/6232629248036,gid://shopify/LineItem/16250648592420,MTBP0212R,"Mid-Rise Thong - 2X/3X / Red Candy Apple,",$168.00,17.0%,$28.56
shop-cherri.myshopify.com,2025-11-18 00:34:27 UTC,gid://shopify/Order/6232629248036,gid://shopify/LineItem/16250648559652,TIER25,Order Protection - TIER25,$5.00,17.0%,$0.85
shop-cherri.myshopify.com,2025-11-18 01:05:41 UTC,gid://shopify/Order/6232669126692,gid://shopify/LineItem/16250772226084,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-18 01:23:03 UTC,gid://shopify/Order/6232689115172,gid://shopify/LineItem/16250829471780,MTBP0211L,"Mid-Rise Thong - 1X/2X / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-18 02:07:47 UTC,gid://shopify/Order/6232739381284,gid://shopify/LineItem/16250966048804,MTBP0212L,"Mid-Rise Thong - 2X/3X / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-18 02:07:47 UTC,gid://shopify/Order/6232739381284,gid://shopify/LineItem/16250965983268,MTBP0212L,"Mid-Rise Thong - 2X/3X / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-18 02:07:47 UTC,gid://shopify/Order/6232739381284,gid://shopify/LineItem/16250966016036,MTBP0212L,"Mid-Rise Thong - 2X/3X / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-18 02:19:01 UTC,gid://shopify/Order/6232750161956,gid://shopify/LineItem/16250989019172,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-18 03:56:18 UTC,gid://shopify/Order/6232831885348,gid://shopify/LineItem/16251159117860,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-18 06:19:29 UTC,gid://shopify/Order/6232919048228,gid://shopify/LineItem/16251330887716,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$17.90,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-18 06:19:29 UTC,gid://shopify/Order/6232919048228,gid://shopify/LineItem/16251330920484,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-18 10:15:33 UTC,gid://shopify/Order/6233024266276,gid://shopify/LineItem/16251522056228,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-18 13:40:10 UTC,gid://shopify/Order/6233160122404,gid://shopify/LineItem/16251758182436,LRL02204L,"Bikini Brief - L/XL / Black Licorice,",$7.83,17.0%,$1.33
shop-cherri.myshopify.com,2025-11-18 13:40:10 UTC,gid://shopify/Order/6233160122404,gid://shopify/LineItem/16251758149668,LRL02204L,"Bikini Brief - L/XL / Black Licorice,",$7.83,17.0%,$1.33
shop-cherri.myshopify.com,2025-11-18 21:23:23 UTC,gid://shopify/Order/6233706233892,gid://shopify/LineItem/16253262594084,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$17.90,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-18 21:23:23 UTC,gid://shopify/Order/6233706233892,gid://shopify/LineItem/16253262626852,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 01:32:09 UTC,gid://shopify/Order/6234021330980,gid://shopify/LineItem/16254282891300,LRL02203L,"Bikini Brief - M/L / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-19 01:32:09 UTC,gid://shopify/Order/6234021330980,gid://shopify/LineItem/16254282858532,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-19 01:32:09 UTC,gid://shopify/Order/6234021330980,gid://shopify/LineItem/16254282825764,TIER5,Order Protection - TIER5,$1.75,17.0%,$0.30
shop-cherri.myshopify.com,2025-11-19 02:03:41 UTC,gid://shopify/Order/6234055049252,gid://shopify/LineItem/16254373920804,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$15.22,17.0%,$2.59
shop-cherri.myshopify.com,2025-11-19 02:03:41 UTC,gid://shopify/Order/6234055049252,gid://shopify/LineItem/16254373986340,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$15.23,17.0%,$2.59
shop-cherri.myshopify.com,2025-11-19 02:03:41 UTC,gid://shopify/Order/6234055049252,gid://shopify/LineItem/16254373953572,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$15.22,17.0%,$2.59
shop-cherri.myshopify.com,2025-11-19 02:12:23 UTC,gid://shopify/Order/6234062520356,gid://shopify/LineItem/16254390796324,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 03:48:41 UTC,gid://shopify/Order/6234136412196,gid://shopify/LineItem/16254543757348,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-19 04:14:29 UTC,gid://shopify/Order/6234154795044,gid://shopify/LineItem/16254581604388,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 04:29:28 UTC,gid://shopify/Order/6234164199460,gid://shopify/LineItem/16254600151076,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 04:29:42 UTC,gid://shopify/Order/6234164297764,gid://shopify/LineItem/16254600282148,BASE,Order Protection - BASE,$0.98,17.0%,$0.17
shop-cherri.myshopify.com,2025-11-19 04:29:42 UTC,gid://shopify/Order/6234164297764,gid://shopify/LineItem/16254600314916,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$21.00,17.0%,$3.57
shop-cherri.myshopify.com,2025-11-19 04:48:02 UTC,gid://shopify/Order/6234177372196,gid://shopify/LineItem/16254628134948,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$13.91,17.0%,$2.36
shop-cherri.myshopify.com,2025-11-19 04:48:57 UTC,gid://shopify/Order/6234177896484,gid://shopify/LineItem/16254628888612,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 04:48:57 UTC,gid://shopify/Order/6234177896484,gid://shopify/LineItem/16254628855844,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 04:48:57 UTC,gid://shopify/Order/6234177896484,gid://shopify/LineItem/16254628823076,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$17.90,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 05:20:04 UTC,gid://shopify/Order/6234197491748,gid://shopify/LineItem/16254665293860,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$11.20,17.0%,$1.90
shop-cherri.myshopify.com,2025-11-19 05:20:04 UTC,gid://shopify/Order/6234197491748,gid://shopify/LineItem/16254665326628,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$11.20,17.0%,$1.90
shop-cherri.myshopify.com,2025-11-19 05:20:04 UTC,gid://shopify/Order/6234197491748,gid://shopify/LineItem/16254665261092,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$11.18,17.0%,$1.90
shop-cherri.myshopify.com,2025-11-19 05:37:42 UTC,gid://shopify/Order/6234206076964,gid://shopify/LineItem/16254681710628,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$11.02,17.0%,$1.87
shop-cherri.myshopify.com,2025-11-19 05:46:47 UTC,gid://shopify/Order/6234210336804,gid://shopify/LineItem/16254690033700,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 05:46:47 UTC,gid://shopify/Order/6234210336804,gid://shopify/LineItem/16254690000932,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$17.90,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 05:53:41 UTC,gid://shopify/Order/6234214465572,gid://shopify/LineItem/16254698487844,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$13.42,17.0%,$2.28
shop-cherri.myshopify.com,2025-11-19 05:53:41 UTC,gid://shopify/Order/6234214465572,gid://shopify/LineItem/16254698520612,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$13.43,17.0%,$2.28
shop-cherri.myshopify.com,2025-11-19 06:24:25 UTC,gid://shopify/Order/6234232782884,gid://shopify/LineItem/16254734172196,LRL02203L,"Bikini Brief - M/L / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-19 06:24:25 UTC,gid://shopify/Order/6234232782884,gid://shopify/LineItem/16254734204964,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$19.02,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-19 06:27:03 UTC,gid://shopify/Order/6234234224676,gid://shopify/LineItem/16254737186852,TIER14,Order Protection - TIER14,$2.68,17.0%,$0.46
shop-cherri.myshopify.com,2025-11-19 06:27:03 UTC,gid://shopify/Order/6234234224676,gid://shopify/LineItem/16254737219620,MTB0211R,"Mid-Rise Thong - XS/S / Red Candy Apple,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-19 06:27:03 UTC,gid://shopify/Order/6234234224676,gid://shopify/LineItem/16254737252388,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$22.39,17.0%,$3.81
shop-cherri.myshopify.com,2025-11-19 06:27:03 UTC,gid://shopify/Order/6234234224676,gid://shopify/LineItem/16254737285156,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$44.78,17.0%,$7.61
shop-cherri.myshopify.com,2025-11-19 06:31:20 UTC,gid://shopify/Order/6234236289060,gid://shopify/LineItem/16254741446692,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-19 07:21:26 UTC,gid://shopify/Order/6234265485348,gid://shopify/LineItem/16254801051684,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$18.18,17.0%,$3.09
shop-cherri.myshopify.com,2025-11-19 08:07:25 UTC,gid://shopify/Order/6234287833124,gid://shopify/LineItem/16254843879460,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-19 12:17:23 UTC,gid://shopify/Order/6234426998820,gid://shopify/LineItem/16255096324132,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$6.06,17.0%,$1.03
shop-cherri.myshopify.com,2025-11-19 12:32:00 UTC,gid://shopify/Order/6234437189668,gid://shopify/LineItem/16255115165732,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$16.78,17.0%,$2.85
shop-cherri.myshopify.com,2025-11-19 15:32:26 UTC,gid://shopify/Order/6234596048932,gid://shopify/LineItem/16255417352228,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-19 15:40:40 UTC,gid://shopify/Order/6234604863524,gid://shopify/LineItem/16255440125988,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-19 16:43:00 UTC,gid://shopify/Order/6234678493220,gid://shopify/LineItem/16255598166052,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 16:43:00 UTC,gid://shopify/Order/6234678493220,gid://shopify/LineItem/16255598133284,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$17.90,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-19 17:42:02 UTC,gid://shopify/Order/6234754285604,gid://shopify/LineItem/16255806898212,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-19 17:42:02 UTC,gid://shopify/Order/6234754285604,gid://shopify/LineItem/16255806832676,TIER5,Order Protection - TIER5,$1.75,17.0%,$0.30
shop-cherri.myshopify.com,2025-11-19 17:42:02 UTC,gid://shopify/Order/6234754285604,gid://shopify/LineItem/16255806865444,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 17:53:42 UTC,gid://shopify/Order/6234770866212,gid://shopify/LineItem/16255853297700,LRL02203L,"Bikini Brief - M/L / Black Licorice,",$42.00,17.0%,$7.14
shop-cherri.myshopify.com,2025-11-19 17:53:42 UTC,gid://shopify/Order/6234770866212,gid://shopify/LineItem/16255853264932,TIER3,Order Protection - TIER3,$1.35,17.0%,$0.23
shop-cherri.myshopify.com,2025-11-19 17:56:29 UTC,gid://shopify/Order/6234774372388,gid://shopify/LineItem/16255863848996,LRL02204L,"Bikini Brief - L/XL / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 17:56:29 UTC,gid://shopify/Order/6234774372388,gid://shopify/LineItem/16255863816228,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-19 17:56:29 UTC,gid://shopify/Order/6234774372388,gid://shopify/LineItem/16255863881764,LRL02204L,"Bikini Brief - L/XL / Black Licorice,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-19 17:56:29 UTC,gid://shopify/Order/6234774372388,gid://shopify/LineItem/16255863783460,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 17:56:29 UTC,gid://shopify/Order/6234774372388,gid://shopify/LineItem/16255863750692,TIER16,Order Protection - TIER16,$3.55,17.0%,$0.60
shop-cherri.myshopify.com,2025-11-19 18:01:48 UTC,gid://shopify/Order/6234781712420,gid://shopify/LineItem/16255885312036,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 18:01:48 UTC,gid://shopify/Order/6234781712420,gid://shopify/LineItem/16255885279268,LRL02202L,"Bikini Brief - S/M / Black Licorice,",$21.00,17.0%,$3.57
shop-cherri.myshopify.com,2025-11-19 18:01:48 UTC,gid://shopify/Order/6234781712420,gid://shopify/LineItem/16255885344804,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-19 18:01:48 UTC,gid://shopify/Order/6234781712420,gid://shopify/LineItem/16255885246500,TIER9,Order Protection - TIER9,$2.35,17.0%,$0.40
shop-cherri.myshopify.com,2025-11-19 18:04:03 UTC,gid://shopify/Order/6234784727076,gid://shopify/LineItem/16255894913060,TIER9,Order Protection - TIER9,$2.35,17.0%,$0.40
shop-cherri.myshopify.com,2025-11-19 18:04:03 UTC,gid://shopify/Order/6234784727076,gid://shopify/LineItem/16255894978596,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-19 18:04:03 UTC,gid://shopify/Order/6234784727076,gid://shopify/LineItem/16255894945828,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 18:04:03 UTC,gid://shopify/Order/6234784727076,gid://shopify/LineItem/16255894880292,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$21.00,17.0%,$3.57
shop-cherri.myshopify.com,2025-11-19 18:07:36 UTC,gid://shopify/Order/6234789675044,gid://shopify/LineItem/16255911133220,TIER9,Order Protection - TIER9,$2.35,17.0%,$0.40
shop-cherri.myshopify.com,2025-11-19 18:07:36 UTC,gid://shopify/Order/6234789675044,gid://shopify/LineItem/16255911165988,GST0223R,"G-String - M/L / Red Candy Apple,",$21.00,17.0%,$3.57
shop-cherri.myshopify.com,2025-11-19 18:07:36 UTC,gid://shopify/Order/6234789675044,gid://shopify/LineItem/16255911198756,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 18:07:36 UTC,gid://shopify/Order/6234789675044,gid://shopify/LineItem/16255911231524,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-19 18:24:53 UTC,gid://shopify/Order/6234813956132,gid://shopify/LineItem/16255987974180,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 18:24:53 UTC,gid://shopify/Order/6234813956132,gid://shopify/LineItem/16255987908644,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-19 18:24:53 UTC,gid://shopify/Order/6234813956132,gid://shopify/LineItem/16255987941412,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-19 18:24:53 UTC,gid://shopify/Order/6234813956132,gid://shopify/LineItem/16255987875876,TIER28,Order Protection - TIER28,$5.55,17.0%,$0.94
shop-cherri.myshopify.com,2025-11-19 18:24:53 UTC,gid://shopify/Order/6234813956132,gid://shopify/LineItem/16255988006948,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$39.50,17.0%,$6.72
